round,isAdapt,beta,value
3,true,0.22,4.007831883010978
3,true,0.23,4.111575642758648
3,true,0.24,4.2194778906643
3,true,0.25,4.328417516018764
3,true,0.26,4.444699737713671
3,true,0.27,4.575424326171253
3,true,0.28,4.731456351197197
3,true,0.29,4.900690507588119
3,true,0.3,5.059696432865343
3,true,0.31,5.190964726253551
3,true,0.32,5.3086181874558545
3,true,0.33,5.437149897992724
3,true,0.34,5.601225504700379
3,true,0.35,5.7988719031698395
3,true,0.36,5.99517343111495
3,true,0.37,6.154210252128229
3,true,0.38,6.26590935433355
3,true,0.39,6.355184926152464
3,true,0.4,6.448616589624408
3,true,0.41,6.570680578255914
3,true,0.42,6.7135526086635195
3,true,0.43,6.845393428647062
3,true,0.44,6.965910828969456
3,true,0.45,7.079461173999842
3,true,0.46,7.18333229616302
3,true,0.47,7.272163458599894
3,true,0.48,7.339003064679022
3,true,0.49,7.40185178911103
3,true,0.5,7.48143081736804
3,true,0.51,7.594807456527247
3,true,0.52,7.731097033063577
3,true,0.53,7.866641715959968
3,true,0.54,7.987456073512227
3,true,0.55,8.102380618816655
3,true,0.56,8.214890253149683
3,true,0.57,8.328235612351815
3,true,0.58,8.44566733226355
3,true,0.59,8.570929467869433
3,true,0.6,8.708060538406563
3,true,0.61,8.84956986482086
3,true,0.62,8.985912985971458
3,true,0.63,9.107888475493194
3,true,0.64,9.21583978702997
3,true,0.65,9.315136108551032
3,true,0.66,9.41009742531321
3,true,0.67,9.505043722573339
3,true,0.68,9.603134206901826
3,true,0.69,9.699872885937705
3,true,0.7,9.797687002825931
3,true,0.71,9.900817346313783
3,true,0.72,10.011777325891014
3,true,0.73,10.127813942247144
3,true,0.74,10.245190995910168
3,true,0.75,10.360172287408089
3,true,0.76,10.469021617268902
3,true,0.77,10.56820752435833
3,true,0.78,10.658991061200581
3,true,0.79,10.74634470652903
3,true,0.8,10.835307056815674
3,true,0.81,10.930387322057392
3,true,0.82,11.030038472957232
3,true,0.83,11.12919177792753
3,true,0.84,11.22557134610937
3,true,0.85,11.322529934659492
3,true,0.86,11.415329321905409
3,true,0.87,11.498634055608271
3,true,0.88,11.566516706987436
3,true,0.89,11.622769997265433
3,true,0.9,11.677234919864691
3,true,0.91,11.739755697117102
3,true,0.92,11.81491792755067
3,true,0.93,11.896167204273569
3,true,0.94,11.982917867389716
3,true,0.95,12.074852488967716
3,true,0.96,12.17173879300513
3,true,0.97,12.27656729099166
3,true,0.98,12.387991223284601
3,true,0.99,12.501921366500103
4,true,0.01,1.6852092035166706
4,true,0.02,2.255166818007385
4,true,0.03,2.660030518557919
4,true,0.04,2.9159516697437247
4,true,0.05,3.0546054401710654
4,true,0.06,3.1862848641119923
4,true,0.07,3.3825563022707374
4,true,0.08,3.6009665434167886
4,true,0.09,3.807214877932544
4,true,0.1,3.9712701689718704
4,true,0.11,4.099629713233711
4,true,0.12,4.2073842362709195
4,true,0.13,4.307103411073314
4,true,0.14,4.3934930694681436
4,true,0.15,4.469175283021654
4,true,0.16,4.544836819236878
4,true,0.17,4.630892008241253
4,true,0.18,4.725872038865829
4,true,0.19,4.825676417311859
4,true,0.2,4.929651308867623
4,true,0.21,5.037142878821401
4,true,0.22,5.149157060353942
4,true,0.23,5.266114497770523
4,true,0.24,5.385601810518627
4,true,0.25,5.50519459436412
4,true,0.26,5.62683069945627
4,true,0.27,5.751644177813625
4,true,0.28,5.8680906533381165
4,true,0.29,5.96455259458441
4,true,0.3,6.043861857084284
4,true,0.31,6.123342966221146
4,true,0.32,6.214830923726176
4,true,0.33,6.311912638762642
4,true,0.34,6.412377857612325
4,true,0.35,6.518550514729675
4,true,0.36,6.628601137116357
4,true,0.37,6.719479792619276
4,true,0.38,6.786047054607003
4,true,0.39,6.846026392912059
4,true,0.4,6.91851104981669
4,true,0.41,7.023354639063644
4,true,0.42,7.171899542330012
4,true,0.43,7.333608729163769
4,true,0.44,7.471221662112904
4,true,0.45,7.571223624437744
4,true,0.46,7.651038646006487
4,true,0.47,7.723898302956307
4,true,0.48,7.803034171424392
4,true,0.49,7.901634866559298
4,true,0.5,8.023862760641713
4,true,0.51,8.160003140295915
4,true,0.52,8.300160050431234
4,true,0.53,8.435390787884302
4,true,0.54,8.572697600137975
4,true,0.55,8.709275892989247
4,true,0.56,8.836385853593251
4,true,0.57,8.944489015978366
4,true,0.58,9.031555181862473
4,true,0.59,9.113458561087015
4,true,0.6,9.207391075899613
4,true,0.61,9.320493762226398
4,true,0.62,9.442625806948328
4,true,0.63,9.56348728488958
4,true,0.64,9.677232726961092
4,true,0.65,9.789026720081175
4,true,0.66,9.898655290331703
4,true,0.67,10.005566472553227
4,true,0.68,10.109247334690558
4,true,0.69,10.209820601493613
4,true,0.7,10.30747409369392
4,true,0.71,10.402298576054408
4,true,0.72,10.49438190815298
4,true,0.73,10.583153622865495
4,true,0.74,10.668636698524192
4,true,0.75,10.751556486764004
4,true,0.76,10.83272252267054
4,true,0.77,10.913670412596023
4,true,0.78,10.993347250544563
4,true,0.79,11.069921622117773
4,true,0.8,11.141562112917251
4,true,0.81,11.204864975923178
4,true,0.82,11.255783162543372
4,true,0.83,11.302712219211893
4,true,0.84,11.355207523468971
4,true,0.85,11.422776428711975
4,true,0.86,11.508472337158043
4,true,0.87,11.606338688705037
4,true,0.88,11.710386846469502
4,true,0.89,11.81462817356799
4,true,0.9,11.913074033117038
4,true,0.91,11.999735788233192
4,true,0.92,12.06951830339035
