isAdapt,round,chain,value
true,4,16,0.7036484888942279
true,4,17,0.7567551694045511
true,4,18,0.6264368126624085
true,4,19,0.5170932780738439
true,4,20,0.5681954882858726
true,4,21,0.6734048523797462
true,4,22,0.6102808767952347
true,4,23,0.3130805880265263
true,4,24,0.5469623840459068
true,4,25,0.24818633886016472
true,4,26,0.18712962269446556
true,4,27,0.6678239355713133
true,4,28,0.14009636172013512
true,5,0,0.7234479546655486
true,5,1,0.5588220302702006
true,5,2,0.6386902171340584
true,5,3,0.4658260146501514
true,5,4,0.4537386285695392
true,5,5,0.5961199677726381
true,5,6,0.5511439256531141
true,5,7,0.629203654037946
true,5,8,0.5792354194004943
true,5,9,0.726562741486943
true,5,10,0.6231335843667578
true,5,11,0.5102672119226603
true,5,12,0.7369138638181791
true,5,13,0.5237061889097714
true,5,14,0.5523719745422906
true,5,15,0.6655303768570024
true,5,16,0.5723230536384464
true,5,17,0.5776355181427457
true,5,18,0.4574753739554598
true,5,19,0.5394939647661512
true,5,20,0.6226720875197307
true,5,21,0.4953192840378695
true,5,22,0.5430469453253378
true,5,23,0.6914914241602399
true,5,24,0.6427017610569017
true,5,25,0.5629847029733143
true,5,26,0.5048324798021943
true,5,27,0.7278168671482919
true,5,28,0.26750176705411893
true,6,0,0.4319792876985903
true,6,1,0.4938415956757939
true,6,2,0.577721260715041
true,6,3,0.6055594039528011
true,6,4,0.6031477725736095
true,6,5,0.5719330933064848
true,6,6,0.645190793578977
true,6,7,0.5686349475098327
true,6,8,0.5313201634530952
true,6,9,0.5583630408604688
true,6,10,0.6420537523215886
true,6,11,0.5420594051497115
true,6,12,0.4733929091002557
true,6,13,0.5282145604787095
true,6,14,0.47431048339397497
true,6,15,0.5740587049868089
true,6,16,0.6484887768130372
true,6,17,0.6109986446373473
true,6,18,0.6180678747778899
true,6,19,0.6368827595667914
true,6,20,0.6489137643587582
true,6,21,0.6171479269179
true,6,22,0.5336696059859655
true,6,23,0.5126905563648625
true,6,24,0.5194129308571749
true,6,25,0.6707292677309752
true,6,26,0.5706396020006379
true,6,27,0.6943323830150231
true,6,28,0.5252964604192182
true,7,0,0.5748241945826018
true,7,1,0.6171599842934041
true,7,2,0.5861831146401634
true,7,3,0.520258124688115
true,7,4,0.6232512832208037
true,7,5,0.6018530962203235
true,7,6,0.6187352403952191
true,7,7,0.6068405072947174
true,7,8,0.6414943226307741
true,7,9,0.5722283084745755
true,7,10,0.5677152702210266
true,7,11,0.5339280260643621
true,7,12,0.6075572019033325
true,7,13,0.6119257786025272
true,7,14,0.6126995018510183
true,7,15,0.5588247087377494
true,7,16,0.5827358335102165
true,7,17,0.5783059404335275
true,7,18,0.5515999137294253
true,7,19,0.506082889245599
true,7,20,0.6278960512755155
true,7,21,0.6091703840123851
true,7,22,0.5235491458225796
true,7,23,0.6733874009859419
true,7,24,0.7319085018831274
true,7,25,0.6171814614045861
true,7,26,0.49278002999579573
true,7,27,0.576498376659277
true,7,28,0.4449018813199596
true,8,0,0.6023322560960006
true,8,1,0.5765909511151636
true,8,2,0.5900674850026333
true,8,3,0.5872872845206716
true,8,4,0.5413358021621879
true,8,5,0.5979698162209756
true,8,6,0.5701537042946769
true,8,7,0.5834712388192281
true,8,8,0.564224835126863
true,8,9,0.5716305175716364
true,8,10,0.5900248156138391
true,8,11,0.5976903669212378
true,8,12,0.5754242273666704
true,8,13,0.597293123796743
true,8,14,0.6139756255427765
true,8,15,0.6077533522734068
true,8,16,0.5754336468659097
true,8,17,0.5685223807354176
true,8,18,0.5985915126474762
true,8,19,0.6154725721861549
true,8,20,0.5494128472360859
true,8,21,0.6286018862477429
true,8,22,0.6505870003385161
true,8,23,0.5291542532190064
true,8,24,0.577294811195665
true,8,25,0.6181488497502007
true,8,26,0.5354314464462787
true,8,27,0.6281566993099226
true,8,28,0.5144041795000843
true,9,0,0.5943431157664809
true,9,1,0.5944373785898917
true,9,2,0.5685166846881958
true,9,3,0.5954305129992361
true,9,4,0.5927380464917856
